from	to
11720006	4.2.1.1
11720006	4.2.1.2
11710001	4.2.1.1
11710001	2.2.1.3
11710001	2.2.1.1
11710001	2.2.6.1
11710001	2.2.4.1
11700001	2.2.6.1
11700002	2.2.6.1
11700003	2.2.6.1
11700004	2.2.6.1
11700005	2.2.6.1
11700006	2.2.6.1
11700007	2.2.6.1
11700008	2.2.6.1
11700009	2.2.6.1
11700010	2.2.6.1
11700011	2.2.6.1
11700012	2.2.6.1
11700013	2.2.6.1
11700014	2.2.6.1
11700015	2.2.6.1
11700016	2.2.6.1
11690004	1.1.6.1
11690003	1.1.6.1
11690002	1.1.6.1
11690001	2.2.5.2
11680001	1.1.5.2
11670001	3.2.2.1
11660001	4.2.1.2
11660001	3.1.1.1
11650001	2.2.6.1
11650002	2.2.6.1
11650003	2.2.6.1
11640001	4.2.2.3
11640001	4.2.2.2
11640001	3.2.2.1
11640001	4.2.2.1
11640002	4.2.2.3
11640002	4.2.2.2
11640002	3.2.2.1
11640002	4.2.2.1
11640003	4.2.2.3
11640003	4.2.2.2
11640003	3.2.2.1
11640003	4.2.2.1
11640004	4.2.2.3
11640004	4.2.2.2
11640004	3.2.2.1
11640004	4.2.2.1
11630008	1.1.5.2
11630001	1.1.6.2
11630002	1.1.5.3
11630003	1.1.5.2
11630004	1.1.5.1
11630005	1.1.5.3
11630006	1.1.6.1
11630007	1.1.5.1
11630011	1.1.5.2
11630012	1.1.5.2
11630013	4.2.1.1
11630014	1.1.5.2
11630015	2.2.6.1
11630016	2.2.6.2
11630017	3.2.1.2
11630018	3.1.2.4
11630019	3.2.1.2
11630020	3.2.2.2
11630021	3.2.2.1
11630022	3.2.2.1
11630010	1.1.5.2
11630009	1.1.5.2
11620011	1.1.5.3
11620011	1.1.3.1
11620011	1.1.5.1
11620011	1.1.1.1
11620011	1.1.5.2
11620012	1.1.5.3
11620012	1.1.3.1
11620012	1.1.5.1
11620012	1.1.1.1
11620012	1.1.5.2
11620013	1.1.5.1
11620013	1.1.3.1
11620014	1.1.5.1
11620014	1.1.3.1
11620015	1.1.5.1
11620015	1.1.3.1
11620016	1.1.5.1
11620016	1.1.3.1
11620017	1.1.5.1
11620017	1.1.3.1
11620018	1.1.5.1
11620018	1.1.3.1
11620019	1.1.5.1
11620019	1.1.3.1
11620020	1.1.5.1
11620020	1.1.3.1
11620021	1.1.5.1
11620021	1.1.3.1
11620022	1.1.5.1
11620022	1.1.3.1
11620023	1.1.5.1
11620023	1.1.3.1
11620024	1.1.5.1
11620024	1.1.3.1
11620010	1.1.5.3
11620010	1.1.3.1
11620010	1.1.5.1
11620010	1.1.1.1
11620010	1.1.5.2
11620009	1.1.5.3
11620009	1.1.3.1
11620009	1.1.5.1
11620009	1.1.1.1
11620009	1.1.5.2
11620008	1.1.5.3
11620008	1.1.3.1
11620008	1.1.5.1
11620008	1.1.1.1
11620008	1.1.5.2
11620007	1.1.5.3
11620007	1.1.3.1
11620007	1.1.5.1
11620007	1.1.1.1
11620007	1.1.5.2
11620001	1.1.5.3
11620001	1.1.3.1
11620001	1.1.5.1
11620001	1.1.1.1
11620001	1.1.5.2
11620002	1.1.5.3
11620002	1.1.3.1
11620002	1.1.5.1
11620002	1.1.1.1
11620002	1.1.5.2
11620003	1.1.5.3
11620003	1.1.3.1
11620003	1.1.5.1
11620003	1.1.1.1
11620003	1.1.5.2
11620004	1.1.5.3
11620004	1.1.3.1
11620004	1.1.5.1
11620004	1.1.1.1
11620004	1.1.5.2
11620005	1.1.5.3
11620005	1.1.3.1
11620005	1.1.5.1
11620005	1.1.1.1
11620005	1.1.5.2
11620006	1.1.5.3
11620006	1.1.3.1
11620006	1.1.5.1
11620006	1.1.1.1
11620006	1.1.5.2
11610001	1.1.5.1
11610001	1.1.1.1
11610001	1.1.5.2
11610001	1.1.5.3
11610002	1.1.5.1
11610002	1.1.1.1
11610002	1.1.5.2
11610002	1.1.5.3
11610003	1.1.5.1
11610003	1.1.1.1
11610003	1.1.5.2
11610003	1.1.5.3
11610004	1.1.5.1
11610004	1.1.1.1
11610004	1.1.5.2
11610004	1.1.5.3
11610005	1.1.5.1
11610005	1.1.1.1
11610005	1.1.5.2
11610005	1.1.5.3
11610006	1.1.5.1
11610006	1.1.1.1
11610006	1.1.5.2
11610006	1.1.5.3
11610007	1.1.5.1
11610007	1.1.1.1
11610007	1.1.5.2
11610007	1.1.5.3
11610009	1.1.5.1
