name	study_id	study_location	protection_status	latitude	longitude	valuation_methods	beneficiary_unit	value_year	int__per_hectare_per_year	title	reference	year_pub	site_area_in_hectares	site_length_km
9090004	909	Zurich	No protection	47.3769	8.5417	CV	person	2004	nan	Recreational benefits of urban forests - Explaining visitors' willingness to pay in the context of the theory of planned behavior	Bernath, K., & Roschewitz, A. (2008). Recreational benefits of urban forests: Explaining visitors’ willingness to pay in the context of the theory of planned behavior. Journal of environmental management, 89(3), 155-166.	2008	2250.0	nan
9080001	908	Walderlebnispfad Freising	No protection	48.4163	11.7278	TC	total	2016	20011.8975	Assessing the recreation value of urban woodland using the ecosystem service approach in two forests in the Munich metropolitan region	Lupp, G., Förster, B., Kantelberg, V., Markmann, T., Naumann, J., Honert, C., ... & Pauleit, S. (2016). Assessing the recreation value of urban woodland using the Ecosystem Service Approach in two forests in the Munich Metropolitan Region. Sustainability, 8(11), 1156.	2016	100.0	nan
9080002	908	Walderlebnispfad Freising	No protection	48.4163	11.7278	VT	total	2016	1537.1833	Assessing the recreation value of urban woodland using the ecosystem service approach in two forests in the Munich metropolitan region	Lupp, G., Förster, B., Kantelberg, V., Markmann, T., Naumann, J., Honert, C., ... & Pauleit, S. (2016). Assessing the recreation value of urban woodland using the Ecosystem Service Approach in two forests in the Munich Metropolitan Region. Sustainability, 8(11), 1156.	2016	100.0	nan
9080003	908	Weltwald Freising	No protection	48.4147	11.6662	VT	total	2016	563.69	Assessing the recreation value of urban woodland using the ecosystem service approach in two forests in the Munich metropolitan region	Lupp, G., Förster, B., Kantelberg, V., Markmann, T., Naumann, J., Honert, C., ... & Pauleit, S. (2016). Assessing the recreation value of urban woodland using the Ecosystem Service Approach in two forests in the Munich Metropolitan Region. Sustainability, 8(11), 1156.	2016	100.0	nan
9080004	908	Weltwald Freising	No protection	48.4147	11.6662	TC	total	2016	3776.2995	Assessing the recreation value of urban woodland using the ecosystem service approach in two forests in the Munich metropolitan region	Lupp, G., Förster, B., Kantelberg, V., Markmann, T., Naumann, J., Honert, C., ... & Pauleit, S. (2016). Assessing the recreation value of urban woodland using the Ecosystem Service Approach in two forests in the Munich Metropolitan Region. Sustainability, 8(11), 1156.	2016	100.0	nan
9080005	908	Weltwald Freising	No protection	48.4147	11.6662	MP	total	2016	725.8201	Assessing the recreation value of urban woodland using the ecosystem service approach in two forests in the Munich metropolitan region	Lupp, G., Förster, B., Kantelberg, V., Markmann, T., Naumann, J., Honert, C., ... & Pauleit, S. (2016). Assessing the recreation value of urban woodland using the Ecosystem Service Approach in two forests in the Munich Metropolitan Region. Sustainability, 8(11), 1156.	2016	100.0	nan
9070001	907	Shenyang	No protection	41.8057	123.4315	OT	total	2006	426.6393	Carbon storage and sequestration by urban forests in Shenyang, China	Liu, C., & Li, X. (2012). Carbon storage and sequestration by urban forests in Shenyang, China. Urban Forestry & Urban Greening, 11(2), 121-128.	2012	45500.0	nan
9060001	906	Hudson River Park	No protection	40.7469053	-74.0089147	TC	total	2014	nan	Valuing environmental education as a cultural ecosystem service at Hudson River Park	Hutcheson, W., Hoagland, P., & Jin, D. (2018). Valuing environmental education as a cultural ecosystem service at Hudson River Park. Ecosystem services, 31, 387-394.	2018	nan	nan
9050001	905	Kumasi	No protection	6.6662056	-1.6161093	CV	total	2011	63.2977	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050002	905	Kumasi	No protection	6.6662056	-1.6161093	CV	total	2011	253.8793	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050003	905	Kumasi	No protection	6.6662056	-1.6161093	CV	person	2011	727.1855	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050004	905	Kumasi	No protection	6.6662056	-1.6161093	CV	person	2011	617.4657	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050005	905	Kumasi	No protection	6.6662056	-1.6161093	CV	person	2011	408.0643	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050006	905	Kumasi	No protection	6.6662056	-1.6161093	CV	person	2011	352.971	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9050007	905	Kumasi	No protection	6.6662056	-1.6161093	CV	person	2011	526.4216	What are we missing-Economic value of an urban forest in Ghana	Dumenu, W. K. (2013). What are we missing? Economic value of an urban forest in Ghana. Ecosystem Services, 5, 137-142.	2013	1630.0	nan
9040001	904	Savannah	No protection	32.0670971	-81.0966411	CV	person	2009	nan	Using contingent valuation to estimate the willingness of tourists to pay for urban forests: A study in Savannah, Georgia	Majumdar, S., Deng, J., Zhang, Y., & Pierskalla, C. (2011). Using contingent valuation to estimate the willingness of tourists to pay for urban forests: A study in Savannah, Georgia. Urban Forestry & Urban Greening, 10(4), 275-280.	2011	20230.0	nan
9040002	904	Savannah	No protection	32.0670971	-81.0966411	CV	person	2009	nan	Using contingent valuation to estimate the willingness of tourists to pay for urban forests: A study in Savannah, Georgia	Majumdar, S., Deng, J., Zhang, Y., & Pierskalla, C. (2011). Using contingent valuation to estimate the willingness of tourists to pay for urban forests: A study in Savannah, Georgia. Urban Forestry & Urban Greening, 10(4), 275-280.	2011	20230.0	nan
9030001	903	Allschwil	No protection	47.5529	7.5434	CV	person	2000	nan	Valuation of recreational benefits and visitor conflicts in an urban forest	Kleiber, O. (2001). Valuation of recreational benefits and visitor conflicts in an urban forest. In Fifth International Conference of the International Society for Ecological Economics (ISEE), Moscow, Russia.	2002	nan	nan
9020001	902	Roanoke	No protection	37.2786457	-79.9475805	HP	total	2000	0	A hedonic analysis of the demand for and benefits of urban recreation parks	Poudyal, N. C., Hodges, D. G., & Merrett, C. D. (2009). A hedonic analysis of the demand for and benefits of urban recreation parks. Land Use Policy, 26(4), 975-983	2009	2.8409	nan
9010009	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010008	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010007	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010006	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010005	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	RC	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010001	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010002	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	HP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010003	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	RC	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9010004	901	Low carbon industrial park-Beijing	No protection	39.9042	116.4074	MP	total	2010	nan	Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework	Chen, B., He, G., Yang, J., Zhang, J., Su, M., & Qi, J. (2012). Evaluating ecological and economic benefits of a low-carbon industrial park based on millennium ecosystem assessment framework. The Scientific World Journal, 2012.	2012	nan	nan
9000001	900	Fuzhou National Forest Park	No protection	26.1507	119.2999	CV	person	2015	nan	Protest response and contingent valuation of an urban forest park in Fuzhou City China	Chen, B., & Qi, X. (2018). Protest response and contingent valuation of an urban forest park in Fuzhou City, China. Urban forestry & urban greening, 29, 68-76.	2018	nan	nan
9000002	900	Fuzhou National Forest Park	No protection	26.1507	119.2999	CV	person	2015	nan	Protest response and contingent valuation of an urban forest park in Fuzhou City China	Chen, B., & Qi, X. (2018). Protest response and contingent valuation of an urban forest park in Fuzhou City, China. Urban forestry & urban greening, 29, 68-76.	2018	nan	nan
9000003	900	Fuzhou National Forest Park	No protection	26.1507	119.2999	CV	person	2015	nan	Protest response and contingent valuation of an urban forest park in Fuzhou City China	Chen, B., & Qi, X. (2018). Protest response and contingent valuation of an urban forest park in Fuzhou City, China. Urban forestry & urban greening, 29, 68-76.	2018	nan	nan
9000004	900	Fuzhou National Forest Park	No protection	26.1507	119.2999	CV	person	2015	nan	Protest response and contingent valuation of an urban forest park in Fuzhou City China	Chen, B., & Qi, X. (2018). Protest response and contingent valuation of an urban forest park in Fuzhou City, China. Urban forestry & urban greening, 29, 68-76.	2018	nan	nan
8990001	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	673.5887	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990002	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	184.9067	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990003	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	56.1324	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990004	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	104.5603	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990005	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	138.68	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990006	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	105.661	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990007	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	92.4534	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990009	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	237.7372	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990010	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	528.3049	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8990008	899	Sene East District	No protection	7.783	-0.217	CV	person	2015	145.2838	Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana	Bani, B. K., & Damnyag, L. (2017). Farmers’ Willingness to Pay for the Provision of Ecosystem Services to Enhance Agricultural Production in Sene East District, Ghana. Small-scale Forestry, 16(4), 451-467.	2017	nan	nan
8980001	898	Upper Antigua River Watershed in Veracruz	No protection	19.433333	-96.383333	MP	total	2003	43.6673	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	82000.0	nan
8980002	898	Upper Antigua River Watershed in Veracruz	No protection	19.433333	-96.383333	MP	total	2003	413.93	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	82000.0	nan
8980003	898	Upper Antigua River Watershed in Veracruz	No protection	19.433333	-96.383333	MP	total	2003	9.0974	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	82000.0	nan
8980004	898	Upper Antigua River Watershed in Veracruz	No protection	19.433333	-96.383333	SC	total	2003	28.2018	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	82000.0	nan
8980005	898	Upper Antigua River Watershed in Veracruz	No protection	19.433333	-96.383333	SC	total	2003	90.9736	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	82000.0	nan
8980006	898	Los Tuxtlas	Protected	18.532636	-95.162889	MP	total	2003	21.8337	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	96000.0	nan
8980007	898	Los Tuxtlas	Protected	18.532636	-95.162889	MP	total	2003	207.4199	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	96000.0	nan
8980008	898	Los Tuxtlas	Protected	18.532636	-95.162889	MP	total	2003	4.8519	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	96000.0	nan
8980009	898	Los Tuxtlas	Protected	18.532636	-95.162889	SC	total	2003	14.1009	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	96000.0	nan
8980010	898	Los Tuxtlas	Protected	18.532636	-95.162889	SC	total	2003	45.4868	Measuring the net benefits of payments for hydrological services programs in Mexico	Jones, K. W., Mayer, A., Von Thaden, J., Berry, Z. C., López-Ramírez, S., Salcone, J., ... & Asbjornsen, H. (2020). Measuring the net benefits of payments for hydrological services programs in Mexico. Ecological Economics, 175, 106666.	2020	96000.0	nan
8970001	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	27302.4179	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970002	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	OC|HP	total	2009	0	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970003	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	OC|HP	total	2009	6.1091	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970004	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	SC|DC	total	2009	8.0601	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970005	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	SC|DC	total	2009	40.3004	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970006	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	1.4583	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970007	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	122.5764	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970008	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	297.4153	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970009	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	920.8011	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970010	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	RC	total	2009	289.6705	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970011	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	CV	total	2009	230.9048	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8970012	897	Oku Aizu forest ecosystem reserve	Protected	37.4601	139.5589	CV	total	2009	532.8527	Valuing forest ecosystem services: Case study of a forest reserve in Japan	Ninan, K. N., & Inoue, M. (2014). Valuing forest ecosystem services: Case study of a forest reserve in Japan. In Valuing Ecosystem Services. Edward Elgar Publishing.	2014	63204.82	nan
8960020	896	Sabara	Protected	-19.8952823	-43.8155336	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960021	896	Santa Barbara	Protected	-19.956951	-43.4104926	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960022	896	Santa Luzia	Protected	-19.7882158	-43.9401974	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960023	896	Sarzedo	Protected	-20.0358242	-44.1456191	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960024	896	Vespasiano	Protected	-19.6916286	-43.9232078	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960025	896	Jambreiro	Protected	-23.2556034	-45.6933093	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960026	896	Sabara	Protected	-19.8952823	-43.8155336	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960019	896	Rio Acima	Protected	-20.0882735	-43.7939613	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960018	896	Ribeirao das Neves	Protected	-19.7662313	-44.0869501	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960016	896	Itabirito	Protected	-20.2481677	-43.8043645	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960001	896	Serra da Bocaina	Protected	-22.9415271	-44.6622537	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
8960002	896	Serra da Bocaina	Protected	-22.9415271	-44.6622537	PF	total	2016	nan	Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil	Hipólito, J., Sousa, B. D. S. B., Borges, R. C., de Brito, R. M., Jaffé, R., Dias, S., ... & Giannini, T. C. (2019). Valuing nature's contribution to people: The pollination services provided by two protected areas in Brazil. Global Ecology and Conservation, 20, e00782.	2019	nan	nan
